             Mean	          Average	          Std dev	          Mimimum	          Maximum	# Occurrences	# Books	Letterpairs
0.00000040336779842	0.00002669935074415	0.00006125962120385	0.00000000000000000	0.00033086210848969	 60	120	XX	XX
0.00000032388611516	0.00000661943930928	0.00001801110577417	0.00000000000000000	0.00015263275260721	 60	120	CD	CD
0.00000000000000000	0.00002813613256882	0.00017956827558821	0.00000000000000000	0.00194195350152599	 28	120	Æ 	Ae Space
0.00000000000000000	0.00002452772019645	0.00010529714081862	0.00000000000000000	0.00087367052763321	 53	120	BC	BC
0.00000000000000000	0.00002445216424564	0.00015954434362862	0.00000000000000000	0.00161059736875441	 51	120	GW	GW
0.00000000000000000	0.00001259549396880	0.00006647469774485	0.00000000000000000	0.00068073046546682	 41	120	YU	YU
0.00000000000000000	0.00001230639652572	0.00002991091409062	0.00000000000000000	0.00019695630452327	 57	120	Q 	Q Space
0.00000000000000000	0.00001065463543822	0.00007007075503344	0.00000000000000000	0.00076620886056327	 58	120	PK	PK
0.00000000000000000	0.00001050203633093	0.00007449116215896	0.00000000000000000	0.00081781304111014	 59	120	HC	HC
0.00000000000000000	0.00000987660930439	0.00010539135766362	0.00000000000000000	0.00115951592566843	  8	120	EÆ	E Ae
0.00000000000000000	0.00000868652452736	0.00004889292274928	0.00000000000000000	0.00050250329623722	 25	120	CF	CF
0.00000000000000000	0.00000799508850357	0.00004353947736134	0.00000000000000000	0.00046605237408471	 33	120	ÆS	Ae S
0.00000000000000000	0.00000740483025811	0.00002327731474136	0.00000000000000000	0.00018553743742145	 57	120	SV	SV
0.00000000000000000	0.00000726713589653	0.00002866824161968	0.00000000000000000	0.00023198221008067	 21	120	HÆ	H Ae
0.00000000000000000	0.00000704247175205	0.00003099167950823	0.00000000000000000	0.00023186685277846	 21	120	RÆ	R Ae
0.00000000000000000	0.00000696441906951	0.00004102194262985	0.00000000000000000	0.00043706901748740	 29	120	CÆ	C Ae
0.00000000000000000	0.00000692683870777	0.00002078393320505	0.00000000000000000	0.00018322041037594	 59	120	XY	XY
0.00000000000000000	0.00000687921633797	0.00003179373486198	0.00000000000000000	0.00032859289756116	 47	120	UH	UH
0.00000000000000000	0.00000665694409285	0.00002399584209358	0.00000000000000000	0.00015998812841714	 31	120	 Æ	Space Ae
0.00000000000000000	0.00000635479959278	0.00002702822811286	0.00000000000000000	0.00027495545505128	 43	120	CM	CM
0.00000000000000000	0.00000611045260169	0.00002193060556146	0.00000000000000000	0.00012908341554718	 38	120	KD	KD
0.00000000000000000	0.00000585687591610	0.00002151770663304	0.00000000000000000	0.00014940919336111	 48	120	MH	MH
0.00000000000000000	0.00000556912530921	0.00002321964471596	0.00000000000000000	0.00023111413249389	 50	120	CN	CN
0.00000000000000000	0.00000549304365809	0.00001583410767537	0.00000000000000000	0.00008962646946671	 27	120	IÆ	I Ae
0.00000000000000000	0.00000543532621155	0.00001815327516160	0.00000000000000000	0.00013658216783217	 44	120	RZ	RZ
0.00000000000000000	0.00000505973489674	0.00001750517413917	0.00000000000000000	0.00012962068274749	 26	120	NÆ	N Ae
0.00000000000000000	0.00000497492618785	0.00001298661422736	0.00000000000000000	0.00007376195174124	 51	120	XL	XL
0.00000000000000000	0.00000484474473856	0.00003241425141513	0.00000000000000000	0.00034970452564399	 17	120	ÆM	Ae M
0.00000000000000000	0.00000484216450698	0.00001238625887292	0.00000000000000000	0.00008571742052281	 53	120	XF	XF
0.00000000000000000	0.00000474553104894	0.00002077491046469	0.00000000000000000	0.00013018923828821	 31	120	PD	PD
0.00000000000000000	0.00000465068949614	0.00001315924835409	0.00000000000000000	0.00013145539906103	 58	120	KT	KT
0.00000000000000000	0.00000454252990412	0.00001548370463968	0.00000000000000000	0.00014959816271293	 50	120	YV	YV
0.00000000000000000	0.00000433528638001	0.00001594602860512	0.00000000000000000	0.00011742816360593	 38	120	KK	KK
0.00000000000000000	0.00000430980251848	0.00001628046107122	0.00000000000000000	0.00013362934257400	 36	120	GB	GB
0.00000000000000000	0.00000428748133690	0.00001819293764538	0.00000000000000000	0.00016968525741489	 18	120	LÆ	L Ae
0.00000000000000000	0.00000415558553797	0.00001355384418843	0.00000000000000000	0.00013291774385422	 49	120	IW	IW
0.00000000000000000	0.00000412362638959	0.00001980401483015	0.00000000000000000	0.00019708682486169	 22	120	ÆT	Ae T
0.00000000000000000	0.00000388517868291	0.00001782968668925	0.00000000000000000	0.00011367174565206	 25	120	LX	LX
0.00000000000000000	0.00000378035751682	0.00001035691986211	0.00000000000000000	0.00008894765310415	 54	120	RJ	RJ
0.00000000000000000	0.00000360728713038	0.00001043833291013	0.00000000000000000	0.00009445128825528	 51	120	HQ	HQ
0.00000000000000000	0.00000358149275002	0.00001200648550511	0.00000000000000000	0.00006851632786042	 22	120	ÆV	Ae V
0.00000000000000000	0.00000354224707651	0.00002164272043923	0.00000000000000000	0.00023098147799152	 22	120	IY	IY
0.00000000000000000	0.00000350390115496	0.00001479421794395	0.00000000000000000	0.00010546246113132	 19	120	ÆA	Ae A
0.00000000000000000	0.00000349429992426	0.00000700392656950	0.00000000000000000	0.00003625523686755	 54	120	HP	HP
0.00000000000000000	0.00000342859297714	0.00002622812442180	0.00000000000000000	0.00028829790563927	 33	120	ZS	ZS
0.00000000000000000	0.00000340669500511	0.00003079137168445	0.00000000000000000	0.00033825739454826	 13	120	JP	JP
0.00000000000000000	0.00000326962084614	0.00000710552639038	0.00000000000000000	0.00004292582417582	 51	120	GF	GF
0.00000000000000000	0.00000326047621792	0.00003294251587688	0.00000000000000000	0.00036242856286872	 13	120	LJ	LJ
0.00000000000000000	0.00000322565967744	0.00001635019586680	0.00000000000000000	0.00017396094576768	 33	120	UJ	UJ
0.00000000000000000	0.00000317056617757	0.00003055176610517	0.00000000000000000	0.00033606310911439	 17	120	XM	XM
0.00000000000000000	0.00000302584379459	0.00001074238171844	0.00000000000000000	0.00010612519235191	 43	120	DQ	DQ
0.00000000000000000	0.00000287684262117	0.00000964947713019	0.00000000000000000	0.00007904106642942	 41	120	GP	GP
0.00000000000000000	0.00000284882591981	0.00000911892717663	0.00000000000000000	0.00008271554540488	 44	120	WP	WP
0.00000000000000000	0.00000274255239884	0.00000747348537126	0.00000000000000000	0.00005895343162127	 40	120	IJ	IJ
0.00000000000000000	0.00000270377175906	0.00000807855110096	0.00000000000000000	0.00005932263438637	 35	120	YX	YX
0.00000000000000000	0.00000244984655533	0.00001346024086463	0.00000000000000000	0.00011286778877654	 12	120	XD	XD
0.00000000000000000	0.00000243757852385	0.00000562917610656	0.00000000000000000	0.00003674714290964	 44	120	MW	MW
0.00000000000000000	0.00000241074347240	0.00000495258924086	0.00000000000000000	0.00002943057889083	 50	120	FN	FN
0.00000000000000000	0.00000239644823985	0.00001692698554044	0.00000000000000000	0.00017167103941956	 16	120	VT	VT
0.00000000000000000	0.00000238355331395	0.00000689200877199	0.00000000000000000	0.00004725759299154	 32	120	VS	VS
0.00000000000000000	0.00000233979733875	0.00000644377715940	0.00000000000000000	0.00004541171395161	 39	120	XS	XS
0.00000000000000000	0.00000228122452570	0.00001520975720264	0.00000000000000000	0.00014834319197463	 16	120	VD	VD
0.00000000000000000	0.00000226520654687	0.00001265870019399	0.00000000000000000	0.00013542480517659	 25	120	HK	HK
0.00000000000000000	0.00000219875300638	0.00001263526228320	0.00000000000000000	0.00011539154997296	 13	120	ZD	ZD
0.00000000000000000	0.00000219476292367	0.00000942431621741	0.00000000000000000	0.00007984903643397	 18	120	ÆO	Ae O
0.00000000000000000	0.00000218844506206	0.00000522318095586	0.00000000000000000	0.00003078213997437	 38	120	YK	YK
0.00000000000000000	0.00000214542017137	0.00000449113628981	0.00000000000000000	0.00002575384315749	 42	120	UU	UU
0.00000000000000000	0.00000205615234055	0.00000399462489066	0.00000000000000000	0.00002004389613253	 42	120	WC	WC
0.00000000000000000	0.00000198666705399	0.00000524214080584	0.00000000000000000	0.00002681517164104	 29	120	CZ	CZ
0.00000000000000000	0.00000197309153000	0.00001359079440286	0.00000000000000000	0.00014786680390252	 17	120	JH	JH
0.00000000000000000	0.00000196549197377	0.00000840798204271	0.00000000000000000	0.00006791197460283	 15	120	ÆN	Ae N
0.00000000000000000	0.00000195700520953	0.00000527382457630	0.00000000000000000	0.00004184999513091	 50	120	SJ	SJ
0.00000000000000000	0.00000191860660532	0.00001401696338300	0.00000000000000000	0.00015145140933950	 22	120	FG	FG
0.00000000000000000	0.00000187630580066	0.00000475898629677	0.00000000000000000	0.00003534304350729	 38	120	UQ	UQ
0.00000000000000000	0.00000186773743213	0.00000857001138808	0.00000000000000000	0.00006721341169582	 16	120	DÆ	D Ae
0.00000000000000000	0.00000185535784330	0.00000997033176017	0.00000000000000000	0.00010674197281638	 25	120	VN	VN
0.00000000000000000	0.00000184854499777	0.00000924087587190	0.00000000000000000	0.00008719936839376	 13	120	TÆ	T Ae
0.00000000000000000	0.00000183026719353	0.00001299622795215	0.00000000000000000	0.00014040835429708	 12	120	ÆR	Ae R
0.00000000000000000	0.00000180570081394	0.00000709395968787	0.00000000000000000	0.00005273123056566	 16	120	MÆ	M Ae
0.00000000000000000	0.00000178429609908	0.00001245382871288	0.00000000000000000	0.00012255046368853	  8	120	GÆ	G Ae
0.00000000000000000	0.00000177983043347	0.00000995558028934	0.00000000000000000	0.00010665875227809	 34	120	MV	MV
0.00000000000000000	0.00000176313180961	0.00000487800084830	0.00000000000000000	0.00003285928975612	 32	120	TK	TK
0.00000000000000000	0.00000174695880910	0.00000715119404219	0.00000000000000000	0.00005834986579531	 23	120	UW	UW
0.00000000000000000	0.00000173632777456	0.00001338036974500	0.00000000000000000	0.00014515104780913	 15	120	ZT	ZT
0.00000000000000000	0.00000172616934193	0.00000576462279888	0.00000000000000000	0.00003402402095880	 26	120	KP	KP
0.00000000000000000	0.00000170892111022	0.00000698163004664	0.00000000000000000	0.00005845509674319	 23	120	JR	JR
0.00000000000000000	0.00000165949932152	0.00000779714838096	0.00000000000000000	0.00007306887092898	 22	120	CP	CP
0.00000000000000000	0.00000163284057180	0.00000413475727446	0.00000000000000000	0.00002978363629376	 38	120	BW	BW
0.00000000000000000	0.00000161455421281	0.00000321733056939	0.00000000000000000	0.00001589641618753	 43	120	KC	KC
0.00000000000000000	0.00000161182052382	0.00001562603072356	0.00000000000000000	0.00017167103941956	  7	120	PV	PV
0.00000000000000000	0.00000157257872287	0.00000914057587619	0.00000000000000000	0.00009526015765556	 15	120	CG	CG
0.00000000000000000	0.00000155956000368	0.00001293131222418	0.00000000000000000	0.00014172649443945	 13	120	ZM	ZM
0.00000000000000000	0.00000152437036636	0.00000891071943079	0.00000000000000000	0.00008636732512246	 16	120	ÆC	Ae C
0.00000000000000000	0.00000147902022482	0.00000636356772724	0.00000000000000000	0.00004949153341268	 15	120	PÆ	P Ae
0.00000000000000000	0.00000146391263627	0.00000643536210783	0.00000000000000000	0.00004725759299154	 12	120	SÆ	S Ae
0.00000000000000000	0.00000142330050427	0.00000392061278551	0.00000000000000000	0.00002626458167088	 28	120	LZ	LZ
0.00000000000000000	0.00000138356230607	0.00000623998556601	0.00000000000000000	0.00005448871040294	 17	120	ÆD	Ae D
0.00000000000000000	0.00000136217342278	0.00000584388411565	0.00000000000000000	0.00005354288728311	 16	120	SZ	SZ
0.00000000000000000	0.00000129142346033	0.00000543069430213	0.00000000000000000	0.00004289536776402	 15	120	ÆU	Ae U
0.00000000000000000	0.00000128851115236	0.00000260227177006	0.00000000000000000	0.00001476206192263	 39	120	WG	WG
0.00000000000000000	0.00000128091164529	0.00000770206097018	0.00000000000000000	0.00007435526947756	 15	120	RX	RX
0.00000000000000000	0.00000127283853070	0.00000328279762982	0.00000000000000000	0.00002043276598353	 28	120	HG	HG
0.00000000000000000	0.00000118649320313	0.00000713980225865	0.00000000000000000	0.00007378940741155	 18	120	ZR	ZR
0.00000000000000000	0.00000112017804601	0.00000562863959918	0.00000000000000000	0.00005853521478521	 20	120	BF	BF
0.00000000000000000	0.00000111737556502	0.00000717213382825	0.00000000000000000	0.00007714567847053	 17	120	XB	XB
0.00000000000000000	0.00000111649081937	0.00000466287834133	0.00000000000000000	0.00004207369781905	 23	120	FD	FD
0.00000000000000000	0.00000111249510815	0.00000563636723959	0.00000000000000000	0.00004909326351896	 15	120	CV	CV
0.00000000000000000	0.00000107194322716	0.00000487157637048	0.00000000000000000	0.00004677618530854	 18	120	DZ	DZ
0.00000000000000000	0.00000106707569074	0.00000291093334739	0.00000000000000000	0.00001944595342255	 31	120	MG	MG
0.00000000000000000	0.00000104960739032	0.00000279790823497	0.00000000000000000	0.00001837514700118	 33	120	FW	FW
0.00000000000000000	0.00000104456240818	0.00000547237931715	0.00000000000000000	0.00004556841470903	 10	120	ÆG	Ae G
0.00000000000000000	0.00000102740610654	0.00000582546345927	0.00000000000000000	0.00005618506449134	 14	120	ZW	ZW
0.00000000000000000	0.00000099829131547	0.00000854795534229	0.00000000000000000	0.00008915734193399	  2	120	 Œ	Space Oe
0.00000000000000000	0.00000099283726137	0.00000513558104206	0.00000000000000000	0.00004322088986626	 14	120	CX	CX
0.00000000000000000	0.00000094258493219	0.00000810822873578	0.00000000000000000	0.00008482931562651	  2	120	ŒD	Oe D
0.00000000000000000	0.00000093824599840	0.00000217196863764	0.00000000000000000	0.00001067208524008	 27	120	GZ	GZ
0.00000000000000000	0.00000090358707023	0.00000260254293414	0.00000000000000000	0.00001527440468008	 22	120	WW	WW
0.00000000000000000	0.00000090094189897	0.00000293947860286	0.00000000000000000	0.00002545018302192	 27	120	PC	PC
0.00000000000000000	0.00000089422783345	0.00000405154579435	0.00000000000000000	0.00003628508981627	 17	120	MK	MK
0.00000000000000000	0.00000088252499916	0.00000299625899190	0.00000000000000000	0.00002736345835483	 32	120	CB	CB
0.00000000000000000	0.00000086249541818	0.00000299058331165	0.00000000000000000	0.00002128325508607	 19	120	FP	FP
0.00000000000000000	0.00000081308738797	0.00000653068806326	0.00000000000000000	0.00007071939009743	  7	120	UÆ	U Ae
0.00000000000000000	0.00000079266196991	0.00000697793115751	0.00000000000000000	0.00007659291162062	 10	120	GJ	GJ
0.00000000000000000	0.00000079210256624	0.00000254159237354	0.00000000000000000	0.00001654347902011	 20	120	GK	GK
0.00000000000000000	0.00000076153157680	0.00000357672053785	0.00000000000000000	0.00003224069614111	 13	120	PJ	PJ
0.00000000000000000	0.00000074657489642	0.00000396907830970	0.00000000000000000	0.00004059381718277	 13	120	FC	FC
0.00000000000000000	0.00000070817370651	0.00000240911302014	0.00000000000000000	0.00001505493168197	 17	120	TJ	TJ
0.00000000000000000	0.00000068659483992	0.00000348332662673	0.00000000000000000	0.00002666468806952	 10	120	ÆL	Ae L
0.00000000000000000	0.00000068647450461	0.00000188338111725	0.00000000000000000	0.00000953607018548	 20	120	ZH	ZH
0.00000000000000000	0.00000067172452422	0.00000341531649602	0.00000000000000000	0.00003535109529477	 19	120	FB	FB
0.00000000000000000	0.00000066409963915	0.00000407479330618	0.00000000000000000	0.00004104518753224	 18	120	TV	TV
0.00000000000000000	0.00000063756281476	0.00000197815699610	0.00000000000000000	0.00001667752558888	 23	120	ZV	ZV
0.00000000000000000	0.00000062572428747	0.00000329287319202	0.00000000000000000	0.00003285183264298	 15	120	CW	CW
0.00000000000000000	0.00000060432483167	0.00000203389810485	0.00000000000000000	0.00001461377418580	 20	120	GC	GC
0.00000000000000000	0.00000059581897329	0.00000222530799089	0.00000000000000000	0.00001527440468008	 14	120	PG	PG
0.00000000000000000	0.00000058704040464	0.00000374929584642	0.00000000000000000	0.00003722102624429	  5	120	HŒ	H Oe
0.00000000000000000	0.00000057251652629	0.00000160735156170	0.00000000000000000	0.00001189767321171	 23	120	FM	FM
0.00000000000000000	0.00000056298435714	0.00000182405404588	0.00000000000000000	0.00001538121645846	 22	120	BK	BK
0.00000000000000000	0.00000053442310450	0.00000380065848270	0.00000000000000000	0.00004022546657292	  6	120	QV	QV
0.00000000000000000	0.00000051729732208	0.00000374623248268	0.00000000000000000	0.00003056571016371	  4	120	BÆ	B Ae
0.00000000000000000	0.00000050879162975	0.00000400416463433	0.00000000000000000	0.00004154905255176	  3	120	ŒA	Oe A
0.00000000000000000	0.00000050571029207	0.00000207530320511	0.00000000000000000	0.00001451411912774	 12	120	VV	VV
0.00000000000000000	0.00000050497378739	0.00000254727691248	0.00000000000000000	0.00002319479276902	 10	120	JJ	JJ
0.00000000000000000	0.00000050119925516	0.00000207514873128	0.00000000000000000	0.00001814388097614	 17	120	ZB	ZB
0.00000000000000000	0.00000049141343792	0.00000354714940975	0.00000000000000000	0.00003075490715513	  5	120	ZC	ZC
0.00000000000000000	0.00000046364620936	0.00000267614212731	0.00000000000000000	0.00002245904032521	  9	120	VM	VM
0.00000000000000000	0.00000046128928535	0.00000175906120273	0.00000000000000000	0.00001565555278974	 16	120	VL	VL
0.00000000000000000	0.00000045690308724	0.00000185885243984	0.00000000000000000	0.00001501067634355	 12	120	ZG	ZG
0.00000000000000000	0.00000044793885538	0.00000135103412236	0.00000000000000000	0.00001028376701963	 19	120	XW	XW
0.00000000000000000	0.00000044663004110	0.00000213463500411	0.00000000000000000	0.00001560939060939	  7	120	FZ	FZ
0.00000000000000000	0.00000042970615670	0.00000130446294493	0.00000000000000000	0.00000751173708920	 17	120	BG	BG
0.00000000000000000	0.00000041964282228	0.00000449910096594	0.00000000000000000	0.00004949153341268	  2	120	ŒC	Oe C
0.00000000000000000	0.00000039881123638	0.00000261566538284	0.00000000000000000	0.00002766136951440	  8	120	YY	YY
0.00000000000000000	0.00000039807017122	0.00000370046006832	0.00000000000000000	0.00004017611317375	  3	120	ZQ	ZQ
0.00000000000000000	0.00000039730562075	0.00000189710977089	0.00000000000000000	0.00001739609457677	 13	120	QA	QA
0.00000000000000000	0.00000039449752679	0.00000124086470384	0.00000000000000000	0.00000939333167384	 18	120	FH	FH
0.00000000000000000	0.00000039308260141	0.00000114782346910	0.00000000000000000	0.00000559180130093	 15	120	HV	HV
0.00000000000000000	0.00000038683538877	0.00000172021794381	0.00000000000000000	0.00001655300271469	 15	120	LQ	LQ
0.00000000000000000	0.00000038487936429	0.00000179803628003	0.00000000000000000	0.00001473045254783	  9	120	PZ	PZ
0.00000000000000000	0.00000035395189792	0.00000177530314163	0.00000000000000000	0.00001444669170760	 10	120	JD	JD
0.00000000000000000	0.00000035077224979	0.00000141816325246	0.00000000000000000	0.00001021638299177	 11	120	JC	JC
0.00000000000000000	0.00000034723868146	0.00000110854418966	0.00000000000000000	0.00000621419072594	 14	120	JT	JT
0.00000000000000000	0.00000034356471581	0.00000344625162954	0.00000000000000000	0.00003788756270392	  4	120	VP	VP
0.00000000000000000	0.00000033620998340	0.00000165426685680	0.00000000000000000	0.00001542913569411	 11	120	JS	JS
0.00000000000000000	0.00000033619440445	0.00000195246256993	0.00000000000000000	0.00002029544367290	 10	120	JG	JG
0.00000000000000000	0.00000033541866751	0.00000166540948631	0.00000000000000000	0.00001222628406548	  8	120	KJ	KJ
0.00000000000000000	0.00000033452684374	0.00000168156538356	0.00000000000000000	0.00001482103035803	  9	120	GV	GV
0.00000000000000000	0.00000032144097188	0.00000178115061944	0.00000000000000000	0.00001810857903992	 10	120	JB	JB
0.00000000000000000	0.00000031831546922	0.00000205532632564	0.00000000000000000	0.00002159852658779	  8	120	VG	VG
0.00000000000000000	0.00000031028758742	0.00000277924958577	0.00000000000000000	0.00003029618415233	  5	120	YÆ	Y Ae
0.00000000000000000	0.00000030726067431	0.00000168008335653	0.00000000000000000	0.00001434760026820	  7	120	QQ	QQ
0.00000000000000000	0.00000030681836229	0.00000146586799064	0.00000000000000000	0.00001408445036438	 12	120	MJ	MJ
0.00000000000000000	0.00000030481234618	0.00000248425760065	0.00000000000000000	0.00002666468806952	  4	120	ÆF	Ae F
0.00000000000000000	0.00000029524717099	0.00000150758703833	0.00000000000000000	0.00001210253265667	  8	120	TQ	TQ
0.00000000000000000	0.00000029284913995	0.00000242373163059	0.00000000000000000	0.00002592413654950	  3	120	NŒ	N Oe
0.00000000000000000	0.00000028976866114	0.00000199681693471	0.00000000000000000	0.00001955486606546	  5	120	CŒ	C Oe
0.00000000000000000	0.00000027784541397	0.00000142318883675	0.00000000000000000	0.00001404148028796	 11	120	ZK	ZK
0.00000000000000000	0.00000027533291485	0.00000101668655205	0.00000000000000000	0.00000589050725121	 11	120	MQ	MQ
0.00000000000000000	0.00000026989107610	0.00000253526839984	0.00000000000000000	0.00002749821261618	  2	120	Ν 	Nu Space
0.00000000000000000	0.00000026611757116	0.00000096596977191	0.00000000000000000	0.00000626222111590	 12	120	JM	JM
0.00000000000000000	0.00000026341964969	0.00000104866133600	0.00000000000000000	0.00000724326838804	 11	120	BP	BP
0.00000000000000000	0.00000025813435921	0.00000080068120153	0.00000000000000000	0.00000507573633072	 15	120	JL	JL
0.00000000000000000	0.00000025088278396	0.00000127667644948	0.00000000000000000	0.00001035698454324	  9	120	JN	JN
0.00000000000000000	0.00000024048143213	0.00000168828716207	0.00000000000000000	0.00001768753205865	  8	120	VC	VC
0.00000000000000000	0.00000023941589372	0.00000110958142639	0.00000000000000000	0.00000866310901656	  7	120	FK	FK
0.00000000000000000	0.00000023152124130	0.00000087149521127	0.00000000000000000	0.00000579869819226	 10	120	JW	JW
0.00000000000000000	0.00000022887087328	0.00000136587201748	0.00000000000000000	0.00000978804683720	  4	120	ŒN	Oe N
0.00000000000000000	0.00000022439273344	0.00000185518700659	0.00000000000000000	0.00001877926715251	  2	120	Ι 	Iota Space
0.00000000000000000	0.00000021811316855	0.00000101103482138	0.00000000000000000	0.00000916971304911	  9	120	VÆ	V Ae
0.00000000000000000	0.00000021035470636	0.00000174579171587	0.00000000000000000	0.00001885391749054	  4	120	MŒ	M Oe
0.00000000000000000	0.00000020954120266	0.00000083620030947	0.00000000000000000	0.00000744003333135	 14	120	HJ	HJ
0.00000000000000000	0.00000020598136940	0.00000224699145973	0.00000000000000000	0.00002471776432765	  1	120	ÆÆ	Ae Ae
0.00000000000000000	0.00000020335496161	0.00000098664411881	0.00000000000000000	0.00000876369327074	 10	120	MZ	MZ
0.00000000000000000	0.00000020333498216	0.00000108380982965	0.00000000000000000	0.00001081689165801	  9	120	KV	KV
0.00000000000000000	0.00000019400495842	0.00000190148371512	0.00000000000000000	0.00002086801675006	  3	120	ÆQ	Ae Q
0.00000000000000000	0.00000019164412964	0.00000170150151173	0.00000000000000000	0.00001810857903992	  2	120	Σ 	Sigma Space
0.00000000000000000	0.00000017986130882	0.00000088932183231	0.00000000000000000	0.00000636683946269	  6	120	ÆP	Ae P
0.00000000000000000	0.00000017922485372	0.00000161619768945	0.00000000000000000	0.00001731210522990	  2	120	XÆ	X Ae
0.00000000000000000	0.00000017510403706	0.00000080829170032	0.00000000000000000	0.00000685739364182	  8	120	XN	XN
0.00000000000000000	0.00000016362520142	0.00000178494021702	0.00000000000000000	0.00001963502417071	  1	120	ÆW	Ae W
0.00000000000000000	0.00000016332377526	0.00000075017691121	0.00000000000000000	0.00000707021905895	 10	120	XG	XG
0.00000000000000000	0.00000015711597909	0.00000171393298448	0.00000000000000000	0.00001885391749054	  1	120	IŒ	I Oe
0.00000000000000000	0.00000015581350297	0.00000148908281925	0.00000000000000000	0.00001629572172122	  3	120	ŒL	Oe L
0.00000000000000000	0.00000015570809112	0.00000143081779259	0.00000000000000000	0.00001542582658956	  2	120	 Ε	Space Epsilon
0.00000000000000000	0.00000015299497625	0.00000063580024920	0.00000000000000000	0.00000525255142686	 10	120	JF	JF
0.00000000000000000	0.00000014134252119	0.00000118055329033	0.00000000000000000	0.00001207238602662	  2	120	ΟΝ	Omicron Nu
0.00000000000000000	0.00000013955634410	0.00000110146737737	0.00000000000000000	0.00001118633924252	  3	120	ŒU	Oe U
0.00000000000000000	0.00000013785280628	0.00000129459934292	0.00000000000000000	0.00001414043811791	  3	120	ŒB	Oe B
0.00000000000000000	0.00000013544499483	0.00000140397114552	0.00000000000000000	0.00001542913569411	  2	120	VJ	VJ
0.00000000000000000	0.00000013486187390	0.00000054633100362	0.00000000000000000	0.00000313111055795	  8	120	WJ	WJ
0.00000000000000000	0.00000012848691126	0.00000096342912828	0.00000000000000000	0.00000938963357626	  3	120	 Α	Space Alpha
0.00000000000000000	0.00000012774656237	0.00000071805474821	0.00000000000000000	0.00000625978090767	  5	120	JK	JK
0.00000000000000000	0.00000012178145155	0.00000132847879584	0.00000000000000000	0.00001461377418580	  1	120	QM	QM
0.00000000000000000	0.00000012166965446	0.00000063603826629	0.00000000000000000	0.00000419385097570	  5	120	YJ	YJ
0.00000000000000000	0.00000011902284273	0.00000118907799766	0.00000000000000000	0.00001303078494616	  2	120	WX	WX
0.00000000000000000	0.00000011820044895	0.00000091808996092	0.00000000000000000	0.00000814786086061	  2	120	ΕΙ	Epsilon Iota
0.00000000000000000	0.00000011815548206	0.00000090206352567	0.00000000000000000	0.00000952165787645	  4	120	FŒ	F Oe
0.00000000000000000	0.00000011658461788	0.00000101712649344	0.00000000000000000	0.00001073100980144	  2	120	 Τ	Space Tau
0.00000000000000000	0.00000011652297423	0.00000085683239109	0.00000000000000000	0.00000814786086061	  3	120	Α 	Alpha Space
0.00000000000000000	0.00000011213977182	0.00000065079283599	0.00000000000000000	0.00000561476008130	  5	120	ZN	ZN
0.00000000000000000	0.00000010966443042	0.00000042285342480	0.00000000000000000	0.00000247279105575	  9	120	FJ	FJ
0.00000000000000000	0.00000010859391738	0.00000104578162204	0.00000000000000000	0.00001140169791403	  2	120	ΟΥ	Omicron Upsilon
0.00000000000000000	0.00000010619228449	0.00000115842106033	0.00000000000000000	0.00001274307413921	  1	120	ΤΟ	Tau Omicron
0.00000000000000000	0.00000010221904796	0.00000080142700330	0.00000000000000000	0.00000737756923849	  2	120	 Π	Space Pi
0.00000000000000000	0.00000009977904844	0.00000046338840777	0.00000000000000000	0.00000375586854460	  8	120	QR	QR
0.00000000000000000	0.00000009818787138	0.00000068765728163	0.00000000000000000	0.00000611314203274	  3	120	 Μ	Space Mu
0.00000000000000000	0.00000009772199769	0.00000097408878240	0.00000000000000000	0.00001067220672776	  2	120	TX	TX
0.00000000000000000	0.00000009662998035	0.00000075145038227	0.00000000000000000	0.00000670688112590	  2	120	ΑΣ	Alpha Sigma
0.00000000000000000	0.00000009584824261	0.00000057530485909	0.00000000000000000	0.00000463733705557	  4	120	FÆ	F Ae
0.00000000000000000	0.00000009584417853	0.00000079859703765	0.00000000000000000	0.00000814786086061	  2	120	ΠΟ	Pi Omicron
0.00000000000000000	0.00000009366871573	0.00000043632513618	0.00000000000000000	0.00000321923039469	  6	120	WZ	WZ
0.00000000000000000	0.00000009271792142	0.00000043171886656	0.00000000000000000	0.00000355740224259	  7	120	ZP	ZP
0.00000000000000000	0.00000009259880377	0.00000068021562243	0.00000000000000000	0.00000611314203274	  3	120	Μ 	Mu Space
0.00000000000000000	0.00000009072941243	0.00000075913508503	0.00000000000000000	0.00000814786086061	  3	120	 Σ	Space Sigma
0.00000000000000000	0.00000009061338466	0.00000065887918432	0.00000000000000000	0.00000685739364182	  4	120	QC	QC
0.00000000000000000	0.00000008942508168	0.00000097551247186	0.00000000000000000	0.00001073100980144	  1	120	 Κ	Space Kappa
0.00000000000000000	0.00000008942508168	0.00000097551247186	0.00000000000000000	0.00001073100980144	  1	120	 Ο	Space Omicron
0.00000000000000000	0.00000008863927986	0.00000073091107013	0.00000000000000000	0.00000737756923849	  2	120	ΑΙ	Alpha Iota
0.00000000000000000	0.00000008863927986	0.00000073091107013	0.00000000000000000	0.00000737756923849	  2	120	ΟΣ	Omicron Sigma
0.00000000000000000	0.00000008863927986	0.00000073091107013	0.00000000000000000	0.00000737756923849	  2	120	ΩΝ	Omega Nu
